level,category,word,word_furigana,kana,romaji,pos,meaning_zh,example_furigana,example_zh
N2,名詞：性質・状態・程度（N2）,内情,内情[ないじょう],ないじょう,naijō,名,內情,会社[かいしゃ]の 内情[ないじょう]に 詳[くわ]しい 人[ひと]に 聞[き]く。,向熟悉公司內情的人詢問。
N2,名詞：性質・状態・程度（N2）,実像,実像[じつぞう],じつぞう,jitsuzō,名,真實面貌；實像,報道[ほうどう]ではその 人物[じんぶつ]の 実像[じつぞう]は 分[わ]からない。,從報導中無法了解那個人物的真實面貌。
N2,名詞：性質・状態・程度（N2）,虚像,虚像[きょぞう],きょぞう,kyozō,名,虛像；假象,メディアが 作[つく]った 虚像[きょぞう]に 惑[まど]わされない。,不被媒體塑造的假象所迷惑。
N2,名詞：性質・状態・程度（N2）,適性,適性[てきせい],てきせい,tekisei,名,適性；適合度,検査[けんさ]で 自分[じぶん]の 職業[しょくぎょう]の 適性[てきせい]を 知[し]る。,透過測驗了解自己的職業適性。
N2,名詞：性質・状態・程度（N2）,特色,特色[とくしょく],とくしょく,tokushoku,名,特色,この 学校[がっこう]は 語学[ごがく] 教育[きょういく]に 特色[とくしょく]がある。,這所學校在語言教育上有特色。
N2,名詞：性質・状態・程度（N2）,濃度,濃度[のうど],のうど,nōdo,名,濃度,塩水[しおみず]の 濃度[のうど]を 測[はか]る。,測量鹽水的濃度。
N2,名詞：性質・状態・程度（N2）,密度,密度[みつど],みつど,mitsudo,名,密度,この 都市[とし]は 人口[じんこう]の 密度[みつど]が 高[たか]い。,這座城市的人口密度很高。
N2,名詞：性質・状態・程度（N2）,強度,強度[きょうど],きょうど,kyōdo,名,強度,この 材料[ざいりょう]は 強度[きょうど]が 高[たか]くて 丈夫[じょうぶ]だ。,這種材料強度高又堅固。
N2,名詞：性質・状態・程度（N2）,極度,極度[きょくど],きょくど,kyokudo,名,極度,極度[きょくど]の 緊張[きんちょう]で 声[こえ]が 出[で]なかった。,因極度緊張而發不出聲音。
N2,名詞：性質・状態・程度（N2）,限度,限度[げんど],げんど,gendo,名,限度,我慢[がまん]にも 限度[げんど]がある。,忍耐也是有限度的。
N2,名詞：性質・状態・程度（N2）,希薄,希薄[きはく],きはく,kihaku,名,稀薄；淡薄,彼[かれ]は 責任感[せきにんかん]が 希薄[きはく]だ。,他的責任感很淡薄。
N2,名詞：性質・状態・程度（N2）,優劣,優劣[ゆうれつ],ゆうれつ,yūretsu,名,優劣,二[ふた]つの 作品[さくひん]に 優劣[ゆうれつ]はつけがたい。,兩件作品難分優劣。
N2,名詞：性質・状態・程度（N2）,多寡,多寡[たか],たか,taka,名,多寡,金額[きんがく]の 多寡[たか]にかかわらず、 寄付[きふ]は 歓迎[かんげい]だ。,不論金額多寡，都歡迎捐款。
N2,名詞：性質・状態・程度（N2）,起伏,起伏[きふく],きふく,kifuku,名,起伏,この 辺[へん]は 土地[とち]の 起伏[きふく]が 激[はげ]しい。,這一帶地勢起伏劇烈。
N2,名詞：感情・心理（N2）,感激,感激[かんげき],かんげき,kangeki,名,感激；感動,優勝[ゆうしょう]の 知[し]らせに、 彼[かれ]は 感激[かんげき]して 涙[なみだ]を 流[なが]した。,聽到奪冠的消息，他感動得流下了眼淚。
N2,名詞：感情・心理（N2）,感銘,感銘[かんめい],かんめい,kanmei,名,深受感動；銘記於心,先生[せんせい]の 言葉[ことば]に 深[ふか]い 感銘[かんめい]を 受[う]けた。,老師的話讓我深受感動。
N2,名詞：感情・心理（N2）,感慨,感慨[かんがい],かんがい,kangai,名,感慨,昔[むかし]の 写真[しゃしん]を 見[み]て、 感慨[かんがい]にふけった。,看著以前的照片，陷入了感慨。
N2,名詞：感情・心理（N2）,共感,共感[きょうかん],きょうかん,kyōkan,名,共鳴；同感,彼女[かのじょ]の 意見[いけん]には 多[おお]くの 人[ひと]が 共感[きょうかん]した。,很多人對她的意見產生了共鳴。
N2,名詞：感情・心理（N2）,同情,同情[どうじょう],どうじょう,dōjō,名,同情,被害者[ひがいしゃ]に 同情[どうじょう]の 気持[きも]ちを 抱[いだ]く。,對受害者懷有同情之心。
N2,名詞：感情・心理（N2）,哀れみ,哀[あわ]れみ,あわれみ,awaremi,名,憐憫；同情,彼[かれ]は 捨[す]て 猫[ねこ]に 哀[あわ]れみを 感[かん]じて、 家[いえ]に 連[つ]れて 帰[かえ]った。,他對棄貓感到憐憫，把牠帶回了家。
N2,名詞：感情・心理（N2）,慈しみ,慈[いつく]しみ,いつくしみ,itsukushimi,名,慈愛；疼愛,母[はは]は 慈[いつく]しみをこめて 子[こ]を 育[そだ]てた。,母親滿懷慈愛地養育孩子。
N2,名詞：感情・心理（N2）,愛着,愛着[あいちゃく],あいちゃく,aichaku,名,依戀；喜愛,長年[ながねん] 使[つか]った 道具[どうぐ]に 愛着[あいちゃく]がある。,對用了多年的工具有著依戀之情。
N2,名詞：感情・心理（N2）,未練,未練[みれん],みれん,miren,名,留戀；依戀不捨,別[わか]れた 恋人[こいびと]に 未練[みれん]が 残[のこ]っている。,對分手的戀人還留有留戀。
N2,名詞：感情・心理（N2）,名残,名残[なごり],なごり,nagori,名,惜別；留戀之情,港[みなと]で 名残[なごり]を 惜[お]しんで 手[て]を 振[ふ]った。,在港口依依不捨地揮手道別。
N2,名詞：感情・心理（N2）,思い入れ,思い入[おもいい]れ,おもいいれ,omoiire,名,深厚的情感；用心,この 作品[さくひん]には 強[つよ]い 思[おも]い 入[い]れがある。,對這部作品有著深厚的情感。
N2,名詞：感情・心理（N2）,執着,執着[しゅうちゃく],しゅうちゃく,shūchaku,名,執著,勝敗[しょうはい]に 執着[しゅうちゃく]しすぎるのはよくない。,太過執著於勝負並不好。
N2,名詞：感情・心理（N2）,憧れ,憧[あこが]れ,あこがれ,akogare,名,憧憬；嚮往,子供[こども]のころ、 宇宙[うちゅう] 飛行士[ひこうし]に 憧[あこが]れを 抱[いだ]いた。,小時候對太空人懷有憧憬。
N2,名詞：感情・心理（N2）,願望,願望[がんぼう],がんぼう,ganbō,名,願望,海外[かいがい]で 働[はたら]きたいという 願望[がんぼう]がある。,有著想在海外工作的願望。
N2,名詞：感情・心理（N2）,野望,野望[やぼう],やぼう,yabō,名,野心；勃勃野心,彼[かれ]は 世界[せかい]を 変[か]える 野望[やぼう]を 抱[いだ]いている。,他懷抱著改變世界的野心。
N2,名詞：感情・心理（N2）,野心,野心[やしん],やしん,yashin,名,野心,若[わか]い 社員[しゃいん]は 大[おお]きな 野心[やしん]を 持[も]っている。,年輕員工懷有很大的野心。
N2,名詞：感情・心理（N2）,欲望,欲望[よくぼう],よくぼう,yokubō,名,慾望,人間[にんげん]の 欲望[よくぼう]には 限[かぎ]りがない。,人的慾望是沒有止境的。
N2,名詞：感情・心理（N2）,煩悩,煩悩[ぼんのう],ぼんのう,bonnō,名,煩惱；慾念,お 寺[てら]で 心[こころ]を 静[しず]め、 煩悩[ぼんのう]を 忘[わす]れようとした。,在寺廟裡靜下心，試圖忘卻煩惱。
N2,名詞：感情・心理（N2）,誘惑,誘惑[ゆうわく],ゆうわく,yūwaku,名,誘惑,甘[あま]いお 菓子[かし]の 誘惑[ゆうわく]に 負[ま]けてしまった。,敗給了甜點的誘惑。
N2,名詞：感情・心理（N2）,衝動,衝動[しょうどう],しょうどう,shōdō,名,衝動,衝動[しょうどう]に 駆[か]られて 高[たか]い 服[ふく]を 買[か]ってしまった。,一時衝動買了昂貴的衣服。
N2,名詞：感情・心理（N2）,焦り,焦[あせ]り,あせり,aseri,名,焦躁；著急,締[し]め 切[き]りが 近[ちか]づき、 焦[あせ]りを 感[かん]じる。,截止日期逼近，感到焦躁。
N2,名詞：感情・心理（N2）,苛立ち,苛立[いらだ]ち,いらだち,iradachi,名,焦躁；煩躁,渋滞[じゅうたい]が 続[つづ]き、 苛[いら] 立[だ]ちが 募[つの]った。,塞車持續，煩躁不斷加劇。
N2,名詞：感情・心理（N2）,憤り,憤[いきどお]り,いきどおり,ikidōri,名,憤慨；憤怒,不公平[ふこうへい]な 扱[あつか]いに 憤[いきどお]りを 感[かん]じた。,對不公平的待遇感到憤慨。
N2,名詞：感情・心理（N2）,憤慨,憤慨[ふんがい],ふんがい,fungai,名,憤慨,彼[かれ]は 上司[じょうし]の 発言[はつげん]に 憤慨[ふんがい]した。,他對上司的發言感到憤慨。
N2,名詞：感情・心理（N2）,激怒,激怒[げきど],げきど,gekido,名,震怒；大怒,約束[やくそく]を 破[やぶ]られて 父[ちち]は 激怒[げきど]した。,約定被打破，父親勃然大怒。
N2,名詞：感情・心理（N2）,恨み,恨[うら]み,うらみ,urami,名,怨恨,彼[かれ]に 恨[うら]みを 抱[いだ]く 人[ひと]は 少[すく]なくない。,對他懷有怨恨的人不在少數。
N2,名詞：感情・心理（N2）,妬み,妬[ねた]み,ねたみ,netami,名,嫉妒；忌妒,同僚[どうりょう]の 出世[しゅっせ]に 妬[ねた]みを 感[かん]じた。,對同事的升遷感到嫉妒。
N2,名詞：感情・心理（N2）,嫉妬,嫉妬[しっと],しっと,shitto,名,嫉妒,友人[ゆうじん]の 成功[せいこう]に 嫉妬[しっと]してしまう。,忍不住嫉妒朋友的成功。
N2,名詞：感情・心理（N2）,羨望,羨望[せんぼう],せんぼう,senbō,名,羨慕,彼女[かのじょ]の 才能[さいのう]は 羨望[せんぼう]の 的[まと]だ。,她的才華是眾人羨慕的對象。
N2,名詞：感情・心理（N2）,軽蔑,軽蔑[けいべつ],けいべつ,keibetsu,名,輕蔑；瞧不起,嘘[うそ]をつく 人[ひと]を 軽蔑[けいべつ]する。,瞧不起說謊的人。
N2,名詞：感情・心理（N2）,侮辱,侮辱[ぶじょく],ぶじょく,bujoku,名,侮辱,そんな 言[い]い 方[かた]は 侮辱[ぶじょく]だと 感[かん]じた。,覺得那種說法是種侮辱。
N2,名詞：感情・心理（N2）,恥辱,恥辱[ちじょく],ちじょく,chijoku,名,恥辱,敗北[はいぼく]は 彼[かれ]にとって 大[おお]きな 恥辱[ちじょく]だった。,敗北對他來說是莫大的恥辱。
N2,名詞：感情・心理（N2）,屈辱,屈辱[くつじょく],くつじょく,kutsujoku,名,屈辱,人前[ひとまえ]で 叱[しか]られ、 屈辱[くつじょく]を 味[あじ]わった。,在眾人面前被責罵，嚐到了屈辱。
N2,名詞：感情・心理（N2）,劣等感,劣等感[れっとうかん],れっとうかん,rettōkan,名,自卑感,兄[あに]と 比[くら]べて 劣等感[れっとうかん]を 抱[いだ]いていた。,和哥哥相比，懷有自卑感。
N2,名詞：感情・心理（N2）,優越感,優越感[ゆうえつかん],ゆうえつかん,yūetsukan,名,優越感,試合[しあい]に 勝[か]って 優越感[ゆうえつかん]に 浸[ひた]った。,贏了比賽後沉浸在優越感中。
N2,名詞：感情・心理（N2）,罪悪感,罪悪感[ざいあくかん],ざいあくかん,zaiakukan,名,罪惡感,嘘[うそ]をついて 罪悪感[ざいあくかん]に 苦[くる]しんだ。,說了謊，飽受罪惡感折磨。
N2,名詞：感情・心理（N2）,自責,自責[じせき],じせき,jiseki,名,自責,失敗[しっぱい]の 原因[げんいん]を 自責[じせき]の 念[ねん]でふり 返[かえ]る。,帶著自責的心情回顧失敗的原因。
N2,名詞：感情・心理（N2）,後悔,後悔[こうかい],こうかい,kōkai,名,後悔,あの 時[とき]の 選択[せんたく]を 今[いま]でも 後悔[こうかい]している。,至今仍後悔當時的選擇。
N2,名詞：感情・心理（N2）,悔恨,悔恨[かいこん],かいこん,kaikon,名,悔恨,過[あやま]ちへの 悔恨[かいこん]が 胸[むね]に 残[のこ]る。,對過錯的悔恨留在心中。
N2,名詞：感情・心理（N2）,懺悔,懺悔[ざんげ],ざんげ,zange,名,懺悔,彼[かれ]は 過去[かこ]の 罪[つみ]を 懺悔[ざんげ]した。,他為過去的罪過懺悔。
N2,名詞：感情・心理（N2）,反省,反省[はんせい],はんせい,hansei,名,反省,自分[じぶん]の 言動[げんどう]を 深[ふか]く 反省[はんせい]する。,深刻反省自己的言行。
N2,名詞：感情・心理（N2）,自覚,自覚[じかく],じかく,jikaku,名,自覺；自我意識,プロとしての 自覚[じかく]を 持[も]って 働[はたら]く。,帶著身為專業人士的自覺工作。
N2,名詞：感情・心理（N2）,自負,自負[じふ],じふ,jifu,名,自負；自豪,誰[だれ]にも 負[ま]けないという 自負[じふ]がある。,有著不輸給任何人的自負。
N2,名詞：感情・心理（N2）,自尊心,自尊心[じそんしん],じそんしん,jisonshin,名,自尊心,失敗[しっぱい]で 自尊心[じそんしん]が 傷[きず]ついた。,因失敗而傷了自尊心。
N2,名詞：感情・心理（N2）,見栄,見栄[みえ],みえ,mie,名,虛榮；愛面子,見栄[みえ]を 張[は]って 高[たか]い 車[くるま]を 買[か]った。,為了面子買了昂貴的車。
N2,名詞：感情・心理（N2）,虚栄,虚栄[きょえい],きょえい,kyoei,名,虛榮,虚栄[きょえい]を 捨[す]てて 素直[すなお]に 生[い]きたい。,想拋開虛榮，坦率地生活。
